src,dst,syn_count,nt,sign,weight
1375,560,15,GLUT,-1.0,-2.772588722239781
808,1772,15,ACH,1.0,2.772588722239781
1142,1568,8,ACH,1.0,2.1972245773362196
852,22,26,ACH,1.0,3.295836866004329
188,414,32,ACH,1.0,3.4965075614664802
1839,292,7,ACH,1.0,2.0794415416798357
449,1292,20,GABA,-1.0,-3.044522437723423
1077,1696,23,ACH,1.0,3.1780538303479458
1524,1764,13,GABA,-1.0,-2.6390573296152584
1702,378,26,GABA,-1.0,-3.295836866004329
783,1443,25,ACH,1.0,3.258096538021482
1048,584,25,ACH,1.0,3.258096538021482
592,1084,5,ACH,1.0,1.791759469228055
612,154,8,ACH,1.0,2.1972245773362196
421,563,84,GLUT,-1.0,-4.442651256490317
1512,1477,19,ACH,1.0,2.995732273553991
384,709,5,ACH,1.0,1.791759469228055
742,521,6,GABA,-1.0,-1.9459101490553132
784,1216,81,GABA,-1.0,-4.406719247264253
1754,1210,44,GABA,-1.0,-3.8066624897703196
799,122,6,ACH,1.0,1.9459101490553132
1355,1169,8,GABA,-1.0,-2.1972245773362196
1169,1812,21,OCT,1.0,3.091042453358316
656,1481,237,GABA,-1.0,-5.472270673671475
1754,326,8,GABA,-1.0,-2.1972245773362196
768,195,7,GABA,-1.0,-2.0794415416798357
768,1153,21,GABA,-1.0,-3.091042453358316
1842,1585,8,GABA,-1.0,-2.1972245773362196
904,1028,107,ACH,1.0,4.68213122712422
1053,1109,11,ACH,1.0,2.4849066497880004
117,1161,5,GABA,-1.0,-1.791759469228055
1708,622,20,ACH,1.0,3.044522437723423
698,1562,7,GABA,-1.0,-2.0794415416798357
1445,582,42,GABA,-1.0,-3.7612001156935624
310,367,21,ACH,1.0,3.091042453358316
1586,471,6,ACH,1.0,1.9459101490553132
845,1169,21,ACH,1.0,3.091042453358316
1680,1011,6,GABA,-1.0,-1.9459101490553132
117,589,18,GABA,-1.0,-2.9444389791664403
1754,682,12,GABA,-1.0,-2.5649493574615367
894,1529,27,GLUT,-1.0,-3.332204510175204
442,1846,31,ACH,1.0,3.4657359027997265
965,1484,146,GABA,-1.0,-4.990432586778736
1219,1049,7,ACH,1.0,2.0794415416798357
410,535,5,ACH,1.0,1.791759469228055
1484,827,12,GLUT,-1.0,-2.5649493574615367
33,884,27,GABA,-1.0,-3.332204510175204
1746,277,18,GABA,-1.0,-2.9444389791664403
1204,713,8,GABA,-1.0,-2.1972245773362196
857,1315,13,GABA,-1.0,-2.6390573296152584
904,1069,15,ACH,1.0,2.772588722239781
114,414,12,ACH,1.0,2.5649493574615367
989,1310,5,GABA,-1.0,-1.791759469228055
787,1134,9,GABA,-1.0,-2.302585092994046
1115,1141,16,ACH,1.0,2.833213344056216
1134,1772,104,ACH,1.0,4.653960350157523
48,382,14,GABA,-1.0,-2.70805020110221
1784,268,38,GABA,-1.0,-3.6635616461296463
797,690,61,ACH,1.0,4.127134385045092
1733,991,5,ACH,1.0,1.791759469228055
1456,810,22,GABA,-1.0,-3.1354942159291497
1846,782,33,GABA,-1.0,-3.5263605246161616
1432,969,6,ACH,1.0,1.9459101490553132
1336,932,8,ACH,1.0,2.1972245773362196
1019,701,13,ACH,1.0,2.6390573296152584
1342,1560,22,GLUT,-1.0,-3.1354942159291497
1564,1497,6,ACH,1.0,1.9459101490553132
841,18,7,ACH,1.0,2.0794415416798357
278,118,15,GABA,-1.0,-2.772588722239781
1232,1054,30,GABA,-1.0,-3.4339872044851463
1309,1462,20,GLUT,-1.0,-3.044522437723423
1809,1174,165,GABA,-1.0,-5.111987788356544
464,1084,10,ACH,1.0,2.3978952727983707
248,209,10,GABA,-1.0,-2.3978952727983707
1454,194,18,ACH,1.0,2.9444389791664403
1525,408,14,ACH,1.0,2.70805020110221
1341,385,15,ACH,1.0,2.772588722239781
1429,1843,15,ACH,1.0,2.772588722239781
1071,1754,59,ACH,1.0,4.0943445622221
1227,146,16,ACH,1.0,2.833213344056216
46,626,19,ACH,1.0,2.995732273553991
1690,82,16,ACH,1.0,2.833213344056216
1709,204,37,ACH,1.0,3.6375861597263857
724,701,32,ACH,1.0,3.4965075614664802
406,28,17,GABA,-1.0,-2.8903717578961645
259,1454,22,ACH,1.0,3.1354942159291497
151,489,22,GLUT,-1.0,-3.1354942159291497
593,1269,7,ACH,1.0,2.0794415416798357
983,278,10,GABA,-1.0,-2.3978952727983707
1549,632,8,ACH,1.0,2.1972245773362196
122,1045,77,ACH,1.0,4.356708826689592
177,73,16,ACH,1.0,2.833213344056216
1705,1325,96,ACH,1.0,4.574710978503383
950,523,8,ACH,1.0,2.1972245773362196
1602,204,94,ACH,1.0,4.553876891600541
953,1754,86,ACH,1.0,4.465908118654584
1788,74,11,ACH,1.0,2.4849066497880004
894,16,23,GLUT,-1.0,-3.1780538303479458
1166,197,11,ACH,1.0,2.4849066497880004
51,510,24,GABA,-1.0,-3.2188758248682006
751,886,5,ACH,1.0,1.791759469228055
1102,242,6,ACH,1.0,1.9459101490553132
1445,1789,22,GABA,-1.0,-3.1354942159291497
1417,268,7,ACH,1.0,2.0794415416798357
848,74,15,GABA,-1.0,-2.772588722239781
1740,1216,12,ACH,1.0,2.5649493574615367
278,809,9,GABA,-1.0,-2.302585092994046
748,1585,54,GABA,-1.0,-4.007333185232471
1581,818,5,GABA,-1.0,-1.791759469228055
1418,1232,9,GABA,-1.0,-2.302585092994046
6,1417,29,ACH,1.0,3.4011973816621555
224,378,5,ACH,1.0,1.791759469228055
581,204,28,ACH,1.0,3.367295829986474
1241,846,20,GABA,-1.0,-3.044522437723423
1270,1321,11,GABA,-1.0,-2.4849066497880004
1462,1636,15,GABA,-1.0,-2.772588722239781
1834,818,18,ACH,1.0,2.9444389791664403
1527,1481,291,GABA,-1.0,-5.676753802268282
940,884,10,GABA,-1.0,-2.3978952727983707
1358,1109,8,GABA,-1.0,-2.1972245773362196
660,626,10,GABA,-1.0,-2.3978952727983707
1006,819,8,ACH,1.0,2.1972245773362196
1743,1160,22,ACH,1.0,3.1354942159291497
804,403,9,ACH,1.0,2.302585092994046
1123,653,12,ACH,1.0,2.5649493574615367
791,1562,14,GABA,-1.0,-2.70805020110221
1201,271,6,GLUT,-1.0,-1.9459101490553132
1639,1716,10,ACH,1.0,2.3978952727983707
1803,109,10,GABA,-1.0,-2.3978952727983707
552,1438,8,GLUT,-1.0,-2.1972245773362196
731,932,8,GABA,-1.0,-2.1972245773362196
498,1468,6,ACH,1.0,1.9459101490553132
965,819,19,GABA,-1.0,-2.995732273553991
1864,819,13,ACH,1.0,2.6390573296152584
651,530,5,ACH,1.0,1.791759469228055
309,270,26,GABA,-1.0,-3.295836866004329
597,1807,41,ACH,1.0,3.7376696182833684
510,1737,38,ACH,1.0,3.6635616461296463
909,1134,41,GABA,-1.0,-3.7376696182833684
1453,1484,174,GABA,-1.0,-5.1647859739235145
552,1268,74,GLUT,-1.0,-4.31748811353631
1504,1482,131,ACH,1.0,4.882801922586371
190,1639,70,ACH,1.0,4.2626798770413155
622,1105,5,GABA,-1.0,-1.791759469228055
1378,1069,5,DA,1.0,1.791759469228055
894,1280,25,GLUT,-1.0,-3.258096538021482
1049,593,53,ACH,1.0,3.9889840465642745
1006,880,13,ACH,1.0,2.6390573296152584
57,1639,10,ACH,1.0,2.3978952727983707
1148,28,16,ACH,1.0,2.833213344056216
1717,74,49,GABA,-1.0,-3.912023005428146
311,94,61,GLUT,-1.0,-4.127134385045092
146,460,5,ACH,1.0,1.791759469228055
552,846,61,GLUT,-1.0,-4.127134385045092
1121,1064,11,GABA,-1.0,-2.4849066497880004
1845,194,34,GABA,-1.0,-3.5553480614894135
64,1270,28,GABA,-1.0,-3.367295829986474
1112,714,21,ACH,1.0,3.091042453358316
1447,1272,5,ACH,1.0,1.791759469228055
1476,1839,6,ACH,1.0,1.9459101490553132
1427,269,5,ACH,1.0,1.791759469228055
1221,1129,7,GABA,-1.0,-2.0794415416798357
1114,923,45,ACH,1.0,3.828641396489095
147,555,5,ACH,1.0,1.791759469228055
20,1818,16,GABA,-1.0,-2.833213344056216
797,712,7,ACH,1.0,2.0794415416798357
1776,1588,5,ACH,1.0,1.791759469228055
1131,705,11,ACH,1.0,2.4849066497880004
1599,1286,8,ACH,1.0,2.1972245773362196
514,443,5,GABA,-1.0,-1.791759469228055
1002,376,17,ACH,1.0,2.8903717578961645
1238,1182,21,ACH,1.0,3.091042453358316
1315,372,28,GABA,-1.0,-3.367295829986474
1387,384,16,ACH,1.0,2.833213344056216
1548,593,8,GABA,-1.0,-2.1972245773362196
52,1836,20,ACH,1.0,3.044522437723423
1738,1854,25,GABA,-1.0,-3.258096538021482
713,1869,10,GABA,-1.0,-2.3978952727983707
938,1280,5,GABA,-1.0,-1.791759469228055
1273,880,9,GABA,-1.0,-2.302585092994046
39,633,5,ACH,1.0,1.791759469228055
1812,1824,15,ACH,1.0,2.772588722239781
74,1409,40,ACH,1.0,3.713572066704308
527,707,5,ACH,1.0,1.791759469228055
1374,746,7,GABA,-1.0,-2.0794415416798357
1528,1484,84,ACH,1.0,4.442651256490317
1862,1017,148,ACH,1.0,5.003946305945459
1527,1102,8,GABA,-1.0,-2.1972245773362196
1545,623,11,ACH,1.0,2.4849066497880004
1110,623,21,ACH,1.0,3.091042453358316
1500,92,11,GLUT,-1.0,-2.4849066497880004
1158,1336,5,GABA,-1.0,-1.791759469228055
1574,873,16,ACH,1.0,2.833213344056216
109,1615,5,SER,1.0,1.791759469228055
1185,533,6,ACH,1.0,1.9459101490553132
1608,1002,6,ACH,1.0,1.9459101490553132
373,92,13,ACH,1.0,2.6390573296152584
271,325,10,ACH,1.0,2.3978952727983707
412,1341,35,GABA,-1.0,-3.58351893845611
484,877,29,ACH,1.0,3.4011973816621555
1240,1280,9,GABA,-1.0,-2.302585092994046
309,1126,25,GABA,-1.0,-3.258096538021482
1868,1125,11,GABA,-1.0,-2.4849066497880004
334,1842,37,GLUT,-1.0,-3.6375861597263857
1766,286,11,ACH,1.0,2.4849066497880004
131,1019,8,ACH,1.0,2.1972245773362196
952,748,6,ACH,1.0,1.9459101490553132
1772,817,7,GABA,-1.0,-2.0794415416798357
322,151,7,DA,1.0,2.0794415416798357
938,1764,8,GABA,-1.0,-2.1972245773362196
622,1454,6,GABA,-1.0,-1.9459101490553132
237,379,6,ACH,1.0,1.9459101490553132
1585,639,26,ACH,1.0,3.295836866004329
1106,1441,15,ACH,1.0,2.772588722239781
1509,1812,31,GABA,-1.0,-3.4657359027997265
1210,889,5,ACH,1.0,1.791759469228055
1607,742,20,ACH,1.0,3.044522437723423
1095,1001,5,ACH,1.0,1.791759469228055
241,1615,18,ACH,1.0,2.9444389791664403
30,1266,9,ACH,1.0,2.302585092994046
723,1069,20,GABA,-1.0,-3.044522437723423
138,326,5,ACH,1.0,1.791759469228055
1820,750,13,ACH,1.0,2.6390573296152584
647,1764,23,ACH,1.0,3.1780538303479458
976,1345,12,ACH,1.0,2.5649493574615367
596,123,9,ACH,1.0,2.302585092994046
36,14,9,GABA,-1.0,-2.302585092994046
947,1019,12,ACH,1.0,2.5649493574615367
1135,359,5,GABA,-1.0,-1.791759469228055
1817,351,6,ACH,1.0,1.9459101490553132
1267,493,7,ACH,1.0,2.0794415416798357
371,1612,5,GABA,-1.0,-1.791759469228055
1568,420,8,GABA,-1.0,-2.1972245773362196
311,746,12,GLUT,-1.0,-2.5649493574615367
1401,1087,14,ACH,1.0,2.70805020110221
1403,1216,12,ACH,1.0,2.5649493574615367
1420,568,7,ACH,1.0,2.0794415416798357
1503,583,6,ACH,1.0,1.9459101490553132
239,919,23,ACH,1.0,3.1780538303479458
1308,1420,9,ACH,1.0,2.302585092994046
1230,149,5,ACH,1.0,1.791759469228055
518,1069,5,GABA,-1.0,-1.791759469228055
515,817,5,ACH,1.0,1.791759469228055
904,1048,7,ACH,1.0,2.0794415416798357
1772,1204,5,GABA,-1.0,-1.791759469228055
417,74,5,ACH,1.0,1.791759469228055
1754,332,67,GABA,-1.0,-4.219507705176107
674,168,7,ACH,1.0,2.0794415416798357
379,1216,8,ACH,1.0,2.1972245773362196
856,1160,31,GABA,-1.0,-3.4657359027997265
938,1220,5,GABA,-1.0,-1.791759469228055
1647,1177,10,ACH,1.0,2.3978952727983707
242,1227,59,GABA,-1.0,-4.0943445622221
1862,208,49,ACH,1.0,3.912023005428146
1332,552,17,ACH,1.0,2.8903717578961645
376,357,6,GABA,-1.0,-1.9459101490553132
631,1605,6,SER,1.0,1.9459101490553132
39,29,30,ACH,1.0,3.4339872044851463
89,482,19,ACH,1.0,2.995732273553991
1572,624,83,ACH,1.0,4.430816798843313
1442,1461,16,GABA,-1.0,-2.833213344056216
1417,569,10,ACH,1.0,2.3978952727983707
154,52,6,ACH,1.0,1.9459101490553132
1094,300,6,ACH,1.0,1.9459101490553132
294,1272,7,ACH,1.0,2.0794415416798357
1582,1049,14,GABA,-1.0,-2.70805020110221
931,56,39,ACH,1.0,3.6888794541139363
1768,771,11,ACH,1.0,2.4849066497880004
493,514,22,ACH,1.0,3.1354942159291497
469,827,14,GABA,-1.0,-2.70805020110221
65,1251,12,ACH,1.0,2.5649493574615367
16,1443,9,GABA,-1.0,-2.302585092994046
799,524,33,ACH,1.0,3.5263605246161616
1185,552,5,ACH,1.0,1.791759469228055
467,906,7,ACH,1.0,2.0794415416798357
406,645,42,GABA,-1.0,-3.7612001156935624
660,851,13,GABA,-1.0,-2.6390573296152584
1047,1790,52,GABA,-1.0,-3.970291913552122
1304,338,9,DA,1.0,2.302585092994046
698,972,12,GABA,-1.0,-2.5649493574615367
180,612,22,ACH,1.0,3.1354942159291497
1678,1435,26,ACH,1.0,3.295836866004329
1754,1140,37,GABA,-1.0,-3.6375861597263857
1568,1315,28,GABA,-1.0,-3.367295829986474
1347,992,22,ACH,1.0,3.1354942159291497
1771,1043,6,ACH,1.0,1.9459101490553132
1709,1845,8,ACH,1.0,2.1972245773362196
1180,1527,8,ACH,1.0,2.1972245773362196
7,1270,8,ACH,1.0,2.1972245773362196
906,217,5,ACH,1.0,1.791759469228055
1862,725,75,ACH,1.0,4.330733340286331
1656,1109,6,ACH,1.0,1.9459101490553132
1422,1222,5,ACH,1.0,1.791759469228055
169,208,10,OCT,1.0,2.3978952727983707
278,524,60,GABA,-1.0,-4.110873864173311
235,1529,26,ACH,1.0,3.295836866004329
801,1084,8,GABA,-1.0,-2.1972245773362196
955,1134,82,GABA,-1.0,-4.418840607796598
333,1462,21,ACH,1.0,3.091042453358316
1445,1409,18,GABA,-1.0,-2.9444389791664403
92,880,69,ACH,1.0,4.248495242049359
176,535,11,GABA,-1.0,-2.4849066497880004
1754,1438,10,GABA,-1.0,-2.3978952727983707
1637,117,16,ACH,1.0,2.833213344056216
700,976,5,ACH,1.0,1.791759469228055
1676,1803,5,GABA,-1.0,-1.791759469228055
203,23,38,ACH,1.0,3.6635616461296463
1482,1103,7,ACH,1.0,2.0794415416798357
326,1846,28,ACH,1.0,3.367295829986474
679,96,5,ACH,1.0,1.791759469228055
1853,1160,5,ACH,1.0,1.791759469228055
1536,919,7,ACH,1.0,2.0794415416798357
1179,542,28,ACH,1.0,3.367295829986474
242,1443,46,GABA,-1.0,-3.8501476017100584
1084,1280,20,ACH,1.0,3.044522437723423
593,232,60,ACH,1.0,4.110873864173311
1807,842,7,ACH,1.0,2.0794415416798357
214,1596,16,ACH,1.0,2.833213344056216
790,5,13,GABA,-1.0,-2.6390573296152584
1187,1363,40,ACH,1.0,3.713572066704308
147,1547,21,ACH,1.0,3.091042453358316
1115,1322,35,ACH,1.0,3.58351893845611
269,884,18,ACH,1.0,2.9444389791664403
607,1030,18,ACH,1.0,2.9444389791664403
1862,403,6,ACH,1.0,1.9459101490553132
608,478,18,GABA,-1.0,-2.9444389791664403
852,478,11,ACH,1.0,2.4849066497880004
268,1484,85,ACH,1.0,4.454347296253507
1338,909,12,ACH,1.0,2.5649493574615367
1854,201,77,ACH,1.0,4.356708826689592
931,1005,21,ACH,1.0,3.091042453358316
1383,1527,21,ACH,1.0,3.091042453358316
1084,1172,9,ACH,1.0,2.302585092994046
1795,1596,14,GABA,-1.0,-2.70805020110221
1855,1432,7,ACH,1.0,2.0794415416798357
424,1311,24,ACH,1.0,3.2188758248682006
316,1835,5,ACH,1.0,1.791759469228055
34,748,9,ACH,1.0,2.302585092994046
1673,1850,10,ACH,1.0,2.3978952727983707
1812,256,11,ACH,1.0,2.4849066497880004
951,1004,15,GABA,-1.0,-2.772588722239781
809,1134,26,GABA,-1.0,-3.295836866004329
1836,768,69,ACH,1.0,4.248495242049359
101,1591,29,ACH,1.0,3.4011973816621555
151,1389,19,GLUT,-1.0,-2.995732273553991
794,560,6,GABA,-1.0,-1.9459101490553132
349,1374,13,ACH,1.0,2.6390573296152584
1425,1509,8,ACH,1.0,2.1972245773362196
334,528,9,GLUT,-1.0,-2.302585092994046
1741,796,5,ACH,1.0,1.791759469228055
1330,598,33,ACH,1.0,3.5263605246161616
705,1836,6,GABA,-1.0,-1.9459101490553132
133,1519,30,GABA,-1.0,-3.4339872044851463
1477,234,5,GABA,-1.0,-1.791759469228055
33,768,16,GABA,-1.0,-2.833213344056216
1304,14,12,DA,1.0,2.5649493574615367
716,1442,13,ACH,1.0,2.6390573296152584
1023,533,8,GLUT,-1.0,-2.1972245773362196
85,1615,13,ACH,1.0,2.6390573296152584
489,1655,22,GABA,-1.0,-3.1354942159291497
176,1318,54,GABA,-1.0,-4.007333185232471
1500,355,30,GLUT,-1.0,-3.4339872044851463
474,1109,32,ACH,1.0,3.4965075614664802
749,698,7,ACH,1.0,2.0794415416798357
1301,1196,102,ACH,1.0,4.634728988229636
1298,767,5,ACH,1.0,1.791759469228055
1338,1846,13,ACH,1.0,2.6390573296152584
1818,310,6,GABA,-1.0,-1.9459101490553132
827,1363,6,GLUT,-1.0,-1.9459101490553132
1651,1609,6,GABA,-1.0,-1.9459101490553132
1186,1062,8,GABA,-1.0,-2.1972245773362196
211,969,15,ACH,1.0,2.772588722239781
1083,1807,31,GABA,-1.0,-3.4657359027997265
1205,561,16,GABA,-1.0,-2.833213344056216
376,379,8,GABA,-1.0,-2.1972245773362196
273,1292,5,ACH,1.0,1.791759469228055
23,1151,5,GABA,-1.0,-1.791759469228055
724,630,7,ACH,1.0,2.0794415416798357
1428,559,15,ACH,1.0,2.772588722239781
635,1046,7,ACH,1.0,2.0794415416798357
1352,766,9,ACH,1.0,2.302585092994046
1696,827,44,GABA,-1.0,-3.8066624897703196
383,827,12,SER,1.0,2.5649493574615367
1355,1740,18,GABA,-1.0,-2.9444389791664403
978,29,6,ACH,1.0,1.9459101490553132
152,805,25,GABA,-1.0,-3.258096538021482
1435,1484,21,ACH,1.0,3.091042453358316
832,1703,8,ACH,1.0,2.1972245773362196
214,1605,85,ACH,1.0,4.454347296253507
1594,1227,5,GABA,-1.0,-1.791759469228055
333,414,28,ACH,1.0,3.367295829986474
804,23,9,ACH,1.0,2.302585092994046
269,456,16,ACH,1.0,2.833213344056216
1417,467,10,ACH,1.0,2.3978952727983707
943,146,26,GLUT,-1.0,-3.295836866004329
137,819,5,ACH,1.0,1.791759469228055
1230,1696,58,ACH,1.0,4.07753744390572
17,319,13,ACH,1.0,2.6390573296152584
194,1057,5,ACH,1.0,1.791759469228055
514,590,6,GABA,-1.0,-1.9459101490553132
921,1216,9,ACH,1.0,2.302585092994046
433,851,124,ACH,1.0,4.8283137373023015
38,1568,5,GABA,-1.0,-1.791759469228055
737,1812,52,GABA,-1.0,-3.970291913552122
1509,737,8,GABA,-1.0,-2.1972245773362196
467,880,44,ACH,1.0,3.8066624897703196
1023,1338,7,GLUT,-1.0,-2.0794415416798357
1410,1445,9,ACH,1.0,2.302585092994046
118,448,5,ACH,1.0,1.791759469228055
965,268,75,GABA,-1.0,-4.330733340286331
1525,678,9,ACH,1.0,2.302585092994046
1138,947,5,ACH,1.0,1.791759469228055
1129,309,72,ACH,1.0,4.290459441148391
1170,669,5,GABA,-1.0,-1.791759469228055
31,412,8,GABA,-1.0,-2.1972245773362196
510,1279,6,ACH,1.0,1.9459101490553132
608,1069,11,GABA,-1.0,-2.4849066497880004
300,582,180,GABA,-1.0,-5.198497031265826
1739,175,18,ACH,1.0,2.9444389791664403
1481,700,147,GLUT,-1.0,-4.997212273764115
983,495,7,GABA,-1.0,-2.0794415416798357
528,1850,10,ACH,1.0,2.3978952727983707
1581,512,13,GABA,-1.0,-2.6390573296152584
1153,851,15,ACH,1.0,2.772588722239781
1125,523,61,GABA,-1.0,-4.127134385045092
1687,623,114,GABA,-1.0,-4.74493212836325
464,1432,8,ACH,1.0,2.1972245773362196
1514,300,7,GABA,-1.0,-2.0794415416798357
1797,515,14,ACH,1.0,2.70805020110221
403,1028,14,GABA,-1.0,-2.70805020110221
1121,1436,5,GABA,-1.0,-1.791759469228055
934,1199,9,ACH,1.0,2.302585092994046
983,598,21,GABA,-1.0,-3.091042453358316
1620,535,12,GABA,-1.0,-2.5649493574615367
1518,861,12,ACH,1.0,2.5649493574615367
1475,215,9,ACH,1.0,2.302585092994046
1597,452,6,GABA,-1.0,-1.9459101490553132
607,339,5,ACH,1.0,1.791759469228055
1445,619,8,GABA,-1.0,-2.1972245773362196
1078,1728,5,ACH,1.0,1.791759469228055
1507,819,39,GABA,-1.0,-3.6888794541139363
488,1775,5,ACH,1.0,1.791759469228055
1738,74,52,GABA,-1.0,-3.970291913552122
835,1325,6,GABA,-1.0,-1.9459101490553132
548,923,23,ACH,1.0,3.1780538303479458
893,836,10,ACH,1.0,2.3978952727983707
748,15,5,GABA,-1.0,-1.791759469228055
1783,1838,55,GLUT,-1.0,-4.02535169073515
576,266,32,ACH,1.0,3.4965075614664802
1759,523,12,GABA,-1.0,-2.5649493574615367
1775,982,13,ACH,1.0,2.6390573296152584
670,1208,42,ACH,1.0,3.7612001156935624
1696,196,38,GABA,-1.0,-3.6635616461296463
14,1698,5,GLUT,-1.0,-1.791759469228055
1235,1740,9,ACH,1.0,2.302585092994046
1318,469,6,ACH,1.0,1.9459101490553132
1455,141,11,ACH,1.0,2.4849066497880004
1479,262,18,ACH,1.0,2.9444389791664403
584,1593,7,ACH,1.0,2.0794415416798357
712,199,32,ACH,1.0,3.4965075614664802
1318,510,5,ACH,1.0,1.791759469228055
1457,1738,38,GLUT,-1.0,-3.6635616461296463
1393,713,12,ACH,1.0,2.5649493574615367
242,1679,16,GABA,-1.0,-2.833213344056216
599,120,6,ACH,1.0,1.9459101490553132
869,332,6,ACH,1.0,1.9459101490553132
23,443,21,GABA,-1.0,-3.091042453358316
1163,239,5,ACH,1.0,1.791759469228055
823,1221,14,ACH,1.0,2.70805020110221
949,18,9,GABA,-1.0,-2.302585092994046
1650,919,7,ACH,1.0,2.0794415416798357
1759,569,11,GABA,-1.0,-2.4849066497880004
781,528,19,GABA,-1.0,-2.995732273553991
1090,464,5,ACH,1.0,1.791759469228055
1164,1484,13,ACH,1.0,2.6390573296152584
122,1435,10,ACH,1.0,2.3978952727983707
1687,1125,40,GABA,-1.0,-3.713572066704308
1011,338,14,ACH,1.0,2.70805020110221
740,489,35,ACH,1.0,3.58351893845611
1277,198,7,ACH,1.0,2.0794415416798357
552,653,70,GLUT,-1.0,-4.2626798770413155
1318,1363,5,ACH,1.0,1.791759469228055
701,1035,10,ACH,1.0,2.3978952727983707
1186,1753,8,GABA,-1.0,-2.1972245773362196
292,1035,6,ACH,1.0,1.9459101490553132
201,146,14,ACH,1.0,2.70805020110221
177,1642,5,ACH,1.0,1.791759469228055
414,1560,5,ACH,1.0,1.791759469228055
848,1508,48,GABA,-1.0,-3.8918202981106265
1709,1232,8,ACH,1.0,2.1972245773362196
517,1538,26,ACH,1.0,3.295836866004329
1441,1214,51,GABA,-1.0,-3.9512437185814275
755,1069,15,ACH,1.0,2.772588722239781
1445,255,5,GABA,-1.0,-1.791759469228055
403,58,31,GABA,-1.0,-3.4657359027997265
1639,1245,5,ACH,1.0,1.791759469228055
410,146,18,ACH,1.0,2.9444389791664403
977,152,6,GABA,-1.0,-1.9459101490553132
973,239,8,ACH,1.0,2.1972245773362196
1754,615,48,GABA,-1.0,-3.8918202981106265
548,1091,10,ACH,1.0,2.3978952727983707
64,768,31,GABA,-1.0,-3.4657359027997265
1310,1568,7,GABA,-1.0,-2.0794415416798357
1696,949,7,GABA,-1.0,-2.0794415416798357
1852,1446,12,GABA,-1.0,-2.5649493574615367
1019,1437,12,ACH,1.0,2.5649493574615367
877,192,10,GABA,-1.0,-2.3978952727983707
845,1462,8,ACH,1.0,2.1972245773362196
1483,784,24,ACH,1.0,3.2188758248682006
805,1041,6,ACH,1.0,1.9459101490553132
563,1081,8,GABA,-1.0,-2.1972245773362196
618,555,5,GABA,-1.0,-1.791759469228055
33,1072,13,GABA,-1.0,-2.6390573296152584
735,1411,15,ACH,1.0,2.772588722239781
1577,1292,23,ACH,1.0,3.1780538303479458
138,1481,62,ACH,1.0,4.143134726391533
